Time (mins),FC1,FC2,FG,TO,FO,DT,TS1,TS2
919.0,98.831942811,98.648172768,94.460782397,789.491432,197.741317,0.446786691,1261.46355,1264.85515
920.0,98.580831889,99.189854339,94.729746434,789.278709,197.618235,0.0679116901,1260.52415,1263.72037
921.0,98.518476498,99.597165423,95.177068011,788.680207,197.572195,-0.230063334,1259.04967,1261.44246
922.0,98.564282379,99.44322891,95.041592105,788.418029,197.638359,-0.312355101,1259.83345,1260.51783
923.0,98.686566409,99.196048474,95.041645477,788.434382,197.797453,-0.289338304,1260.60944,1260.05445
924.0,98.69250264,98.821266534,94.609062563,788.822437,197.867473,-0.209165839,1262.56267,1261.3606
925.0,99.201980393,98.263951134,94.626715149,789.12776,197.87252,0.114595057,1263.82404,1261.09571
926.0,98.980596434,98.542036537,94.664620528,789.14203,197.752936,0.0312519942,1262.76516,1262.10627
927.0,98.737858941,98.930015654,94.807977484,788.992189,197.657268,-0.134080862,1261.49573,1262.24117
928.0,98.737964306,99.093986054,95.01309276,788.69847,197.612389,-0.211184191,1260.6734,1261.29186
929.0,98.867528925,99.089040771,95.263145764,788.292149,197.630885,-0.20814264,1259.97588,1259.93883
930.0,98.788277883,98.920965717,95.001284225,788.294947,197.697906,-0.201036951,1260.81613,1260.4986
931.0,98.482747243,98.989048005,94.790416856,788.63497,197.784128,-0.318470195,1261.53318,1261.91227
932.0,98.432953655,98.779874286,94.402331152,789.186485,197.759167,-0.292801849,1263.46265,1263.26097
933.0,98.774426955,98.492084139,94.358599601,789.580563,197.663376,-0.111533779,1264.55874,1263.19205
934.0,99.090486436,98.58300847,94.779669438,789.322969,197.513193,-0.00991938382,1263.04378,1261.81176
935.0,99.176259899,98.751899483,94.994885625,788.839846,197.430966,0.00841357116,1261.38394,1260.83076
936.0,99.382644809,98.675510129,95.20030566,788.431086,197.511809,0.119990995,1260.43807,1259.60997
937.0,99.112458375,98.910107286,95.313363719,788.115698,197.650592,0.0008116131,1259.26424,1259.70769
938.0,99.129150737,98.58079416,95.080588622,788.171919,197.786447,0.0987740163,1260.53862,1260.13006
939.0,98.945167575,98.293886491,94.542446555,788.787838,197.865153,0.139686341,1262.77898,1262.32741
940.0,98.912284482,98.143236058,94.264654764,789.481227,197.813417,0.189797825,1264.39006,1263.90312
941.0,99.028645779,98.326857551,94.543895804,789.546738,197.621963,0.186488218,1263.60692,1263.44189
942.0,99.454979181,98.216472616,94.757154868,789.221756,197.433149,0.35434259,1262.91581,1261.83738
943.0,99.364152789,98.468426177,94.804424665,789.010832,197.407267,0.283707454,1261.68201,1261.70029
944.0,99.516076899,98.384471467,94.820126636,788.951347,197.495328,0.358571295,1261.57445,1261.15231
945.0,99.93497967,97.8662603,94.633733916,789.114216,197.607745,0.649021031,1262.82853,1260.8888
946.0,99.990969332,97.773307565,94.578789141,789.306114,197.705346,0.750729487,1262.81898,1261.50766
947.0,99.783510277,98.207821533,94.973306977,789.00134,197.737311,0.608188083,1260.68882,1261.18315
948.0,99.064733906,98.87977338,94.957821623,788.6916,197.7463,0.182428221,1259.24277,1262.02998
949.0,98.59586564,99.157847182,94.77848489,788.775054,197.827977,-0.140364258,1259.84473,1262.60341
950.0,98.244614606,99.227866746,94.376177436,789.26188,197.86682,-0.393871476,1261.76849,1263.79872
951.0,98.016722779,99.614027694,94.588370787,789.411491,197.829118,-0.695204274,1261.56565,1263.47998
952.0,97.265163955,100.40818584,94.491045014,789.415753,197.710239,-1.27245962,1260.88544,1264.37683
953.0,96.972941391,100.83972149,94.572319921,789.408846,197.683742,-1.65243492,1260.85241,1263.65246
954.0,97.193595681,100.76966099,94.690224616,789.267935,197.680278,-1.71995981,1261.37925,1261.90291
955.0,98.121274579,99.989253593,94.893219191,788.987936,197.724407,-1.28786067,1262.37252,1259.12759
956.0,98.54342193,99.611891376,95.053196197,788.652537,197.804023,-0.985228729,1261.77676,1258.26382
957.0,98.936611094,99.193781691,95.240606071,788.288841,197.906191,-0.622692908,1261.11624,1257.62243
958.0,99.302872469,98.504675537,95.007894648,788.279761,197.989232,-0.161367637,1262.0912,1258.29617
959.0,99.575438187,97.931156531,94.790465097,788.583794,198.036286,0.262712108,1263.13572,1259.66232
960.0,99.483024735,97.798575283,94.52892022,789.004029,197.96004,0.448953371,1263.61713,1261.86265
961.0,99.583017011,97.551446667,94.433503013,789.314787,197.808892,0.678910251,1263.98574,1262.64952
962.0,99.706458754,97.485732625,94.606212431,789.269622,197.633128,0.836267632,1263.12654,1262.29446
963.0,99.962359337,97.336990681,94.819872845,788.973233,197.466907,1.03357591,1262.11473,1261.16098
964.0,99.969065525,97.376420235,94.990460273,788.652754,197.375335,1.09324697,1260.79597,1260.55563
965.0,99.588190578,97.748401358,95.194673327,788.321409,197.350006,0.908482893,1259.06453,1260.49104
966.0,98.361568645,98.650995891,94.983132326,788.337141,197.3485,0.246055164,1257.98689,1262.72599
967.0,97.747575261,98.96220508,94.854576585,788.584587,197.34453,-0.183288776,1259.01954,1263.22989
968.0,97.795094349,98.749659635,94.889700966,788.680313,197.233875,-0.284239827,1260.54975,1262.16273
969.0,97.940413477,98.501631312,94.965658349,788.609094,197.059176,-0.279788213,1261.2774,1261.18882
970.0,97.754517855,98.404053035,94.68030611,788.821845,196.887702,-0.352754999,1262.19536,1262.09462
971.0,97.977338409,98.239535934,94.922965258,788.83954,196.73915,-0.263990508,1262.07361,1261.1567
972.0,97.757934768,98.29129885,94.713836885,788.928375,196.545623,-0.339387311,1262.16024,1262.01899
973.0,97.834488995,98.174151379,94.733913184,789.086108,196.43604,-0.287521211,1262.36373,1261.83132
974.0,98.014238066,98.074984409,94.947575713,788.947321,196.307105,-0.198225611,1261.77718,1260.88508
975.0,97.94408753,98.282302513,95.354178115,788.436348,196.207617,-0.258903583,1259.79544,1259.73686
976.0,97.8458047,97.947564586,94.921351205,788.490937,196.168152,-0.184546913,1261.06168,1260.54322
977.0,97.996860549,97.430060608,94.633404677,789.030646,196.187565,0.0303595749,1262.93909,1261.39509
978.0,97.541923547,97.882797445,94.816664923,789.165298,196.056166,-0.190955897,1261.60891,1262.38471
979.0,97.066059789,98.318115585,94.846222444,789.071253,195.846418,-0.474214553,1260.75652,1262.80112
980.0,97.534384436,97.867147893,95.00150005,788.905806,195.705852,-0.264312443,1261.46809,1260.82809
981.0,97.844295664,97.410794324,94.907398835,788.88963,195.598626,-0.0330034054,1262.17449,1260.33823
982.0,97.901800199,97.070455056,94.589196299,789.261353,195.532928,0.143270141,1263.19094,1261.45375
983.0,98.009629155,96.990953607,94.744268278,789.415927,195.440316,0.270744626,1262.69705,1261.46549
984.0,98.341734898,96.701520486,94.88199431,789.254319,195.284296,0.519007563,1262.31518,1260.60979
985.0,98.39883408,96.532151831,94.813521537,789.215883,195.189725,0.662347147,1262.04006,1260.81361
986.0,97.790036122,96.873034219,94.496085335,789.56048,195.140901,0.442043559,1261.81147,1262.98533
987.0,96.929328848,97.561759086,94.257870044,790.07016,195.07093,-0.0367649798,1261.5947,1265.1047
988.0,96.147416384,98.303190751,94.096492539,790.504529,194.934976,-0.605175133,1261.61818,1266.21384
989.0,96.381149453,98.296053719,94.299359637,790.544111,194.787014,-0.710731367,1262.16033,1264.00894
990.0,96.577042774,98.346650403,94.565076951,790.222753,194.674878,-0.783195478,1261.41972,1261.87601
991.0,96.799075963,98.272612304,94.840341105,789.764512,194.675653,-0.753157047,1260.40581,1259.87471
992.0,96.755550344,98.120847355,94.734805889,789.605828,194.758333,-0.731508373,1260.36477,1259.69614
993.0,96.708449735,97.90186791,94.639028512,789.712216,194.862785,-0.669567492,1260.81707,1260.01609
994.0,97.253374548,97.201400608,94.740424585,789.679191,194.867323,-0.271204015,1261.70676,1258.94584
995.0,97.547029863,96.584860418,94.518574582,789.793019,194.781655,0.0964158607,1262.68719,1259.54627
996.0,98.38172073,95.602374323,94.534541976,789.921803,194.672695,0.771772563,1263.78373,1258.92258
997.0,98.115286109,95.626595353,94.260799457,790.20241,194.492426,0.883923283,1263.23224,1261.35709
998.0,96.595457271,97.114097693,94.239971365,790.470556,194.322983,0.11140476,1260.18304,1264.88668
999.0,95.830777478,98.050246223,94.486222669,790.353717,194.129282,-0.492824852,1258.75543,1264.51924
1000.0,95.753239039,98.187370511,94.591351182,790.120574,193.989373,-0.751152335,1259.18335,1262.58247
1001.0,95.87092866,98.013932395,94.628443758,789.999251,193.953257,-0.820717775,1259.9451,1261.02341
1002.0,95.907634926,97.808394393,94.564357411,790.026662,193.949041,-0.828687974,1260.63765,1260.55952
1003.0,95.375552487,98.278903169,94.738824432,789.913712,193.927648,-1.15383713,1259.32887,1260.92931
1004.0,95.59621802,97.921226766,94.825455151,789.699571,193.857108,-1.0394287,1259.96355,1259.64918
1005.0,96.087681142,97.220730041,94.846008273,789.570793,193.789558,-0.687204377,1261.01562,1258.56681
1006.0,95.862431037,97.155178518,94.728784857,789.632899,193.698853,-0.655044175,1260.87511,1259.80748
1007.0,95.366925072,97.374671797,94.57393846,789.862572,193.568706,-0.803301352,1260.75964,1261.53422
1008.0,95.182038773,97.461187728,94.619413676,789.978102,193.385007,-0.874164096,1260.81516,1261.78373
1009.0,95.701247066,96.867045939,94.624552491,789.996452,193.170537,-0.548205631,1262.04711,1260.59477
1010.0,96.157286141,96.227532322,94.404783994,790.232292,192.994767,-0.155673032,1263.33855,1260.64747
1011.0,96.830684222,95.410763429,94.184046984,790.660078,192.852609,0.415856189,1264.77575,1260.82521
1012.0,97.107021049,95.089230871,94.01579745,791.089574,192.696679,0.779929457,1264.81887,1261.92728
1013.0,96.669222781,95.737249266,94.210329926,791.153395,192.544935,0.626739261,1262.20068,1263.01613
1014.0,95.876151145,96.782859254,94.51802373,790.810323,192.428707,0.130885427,1259.01533,1263.168
1015.0,95.560801318,97.032300375,94.440196141,790.65165,192.421296,-0.121641021,1258.96818,1262.47575
1016.0,95.791523259,96.554472104,94.178609359,790.919933,192.500534,-0.0172198233,1261.04198,1261.75273
1017.0,95.834737434,96.387187907,94.118828045,791.197891,192.53139,0.0107001718,1261.69543,1261.76478
1018.0,96.198198978,96.055325214,94.278060197,791.148198,192.469592,0.219774204,1261.7512,1260.65521
1019.0,96.568015393,95.907643113,94.816371097,790.539494,192.387036,0.421125841,1259.90052,1258.54826
1020.0,96.143929663,96.403496172,95.032343317,789.901364,192.342532,0.212816089,1257.53803,1258.69523
1021.0,95.396454235,96.950134534,94.912703087,789.758201,192.386908,-0.179002898,1256.9198,1260.10108
1022.0,94.816197057,97.170884221,94.58576117,790.102659,192.440414,-0.506271449,1258.41148,1261.69449
1023.0,94.606178075,97.152685997,94.407359296,790.526206,192.409139,-0.680121479,1260.26818,1262.39734
1024.0,95.264304193,96.574915902,94.619738173,790.515526,192.268453,-0.401561247,1261.66047,1260.54738
1025.0,94.965567416,96.695296662,94.281904525,790.695429,192.09859,-0.512674669,1262.02988,1262.1942
1026.0,94.273966203,97.177948495,93.770765315,791.426659,192.012133,-0.858840254,1262.80768,1265.10302
1027.0,94.650948968,97.030130669,93.781561857,791.930686,191.895043,-0.760727799,1264.00735,1264.3667
1028.0,95.156194531,96.97741536,94.036084482,791.857452,191.747334,-0.608025708,1263.40068,1262.6254
1029.0,96.026369986,96.415280279,94.123425105,791.655253,191.725249,-0.143779883,1263.43091,1260.53536
1030.0,96.494540884,96.257796888,94.413270783,791.320595,191.861369,0.162251758,1261.71903,1259.24051
1031.0,96.482994342,96.393395422,94.603112057,790.903792,192.054796,0.25161768,1259.71302,1258.97233
1032.0,96.160188711,96.507496393,94.431440852,790.829806,192.28731,0.208896148,1259.27095,1260.03042
1033.0,96.09110764,96.451452774,94.494911772,790.811043,192.48367,0.236063853,1259.32005,1260.0948
1034.0,96.146002055,96.116210871,94.248044534,790.949166,192.545008,0.366861128,1260.68047,1260.69485
1035.0,95.967678267,96.199049762,94.23002197,791.102538,192.544192,0.318879603,1260.74955,1261.52079
1036.0,96.816683465,95.481041824,94.483408844,790.894978,192.450199,0.797575274,1261.53351,1259.42803
1037.0,97.022799542,95.203558062,94.359807542,790.808321,192.355709,1.03357141,1261.55114,1259.87353
1038.0,97.28791391,94.709013313,93.945846399,791.253114,192.336381,1.3602986,1263.06715,1261.21167
1039.0,97.51916589,94.675836173,94.164456696,791.416891,192.299707,1.54624063,1262.30064,1261.27913
1040.0,97.478667893,94.971993771,94.431414667,791.097157,192.19878,1.52663011,1260.43586,1260.96172
1041.0,97.164016385,95.347309593,94.483236584,790.826469,192.197521,1.34283501,1259.16751,1261.12345
1042.0,96.505893947,96.133983659,94.802350964,790.44039,192.281901,0.866859104,1257.016,1261.00755
1043.0,95.947449947,96.452921583,94.600732517,790.340196,192.358376,0.47206392,1257.54213,1261.47219
1044.0,96.286975435,95.959925953,94.612710324,790.402095,192.45221,0.558953618,1259.50511,1260.17447
1045.0,96.503600716,95.533764387,94.460730675,790.52764,192.434931,0.674358958,1261.02189,1260.22406
1046.0,95.955212905,95.984907281,94.41535985,790.670158,192.372254,0.362373094,1260.40491,1261.82861
1047.0,95.06060523,96.911819923,94.487303171,790.66088,192.260624,-0.247764553,1259.01723,1263.12515
1048.0,94.688575771,97.245366851,94.374942174,790.7312,192.153789,-0.621260417,1259.70281,1263.13245
1049.0,95.18714113,96.752116168,94.299030375,790.904613,192.093335,-0.493684898,1261.79096,1261.6666
1050.0,96.009892653,95.911899318,94.121990071,791.179374,192.040204,-0.0581809318,1263.93132,1260.67871
1051.0,96.712328604,95.513932893,94.473865931,791.045425,192.006555,0.33739584,1263.0951,1259.3033
1052.0,96.735328202,95.696984081,94.721448591,790.594598,191.978301,0.413563573,1260.79875,1259.14687
1053.0,96.496938768,95.899582616,94.734084248,790.334658,192.060954,0.362376774,1259.56099,1259.64324
1054.0,95.732082037,96.560012609,94.75627782,790.23779,192.18474,-0.0448400994,1258.19552,1260.95328
1055.0,94.741856562,97.256836948,94.471620379,790.446673,192.255334,-0.629888779,1258.38648,1262.96217
1056.0,94.28184447,97.422823392,94.089695434,790.995139,192.267588,-0.983173662,1260.59679,1264.08992
1057.0,94.938449999,96.758730027,93.987163784,791.435182,192.177956,-0.746956208,1263.46256,1262.74845
1058.0,95.992359539,96.018853326,94.261597364,791.355334,192.020193,-0.238823941,1264.13288,1260.3229
1059.0,97.180853934,95.061246587,94.383439851,791.08745,191.912522,0.509142853,1264.31503,1258.37184
1060.0,98.036285963,94.381624796,94.536501789,790.839387,191.945419,1.18423805,1263.34448,1257.56432
1061.0,98.501643832,93.992674979,94.663219163,790.59189,192.044313,1.68909401,1261.91484,1257.63701
1062.0,97.821368552,94.434421747,94.366533815,790.730575,192.168846,1.57092613,1260.52563,1260.71416
1063.0,96.80862403,95.216067281,94.08146758,791.183091,192.277337,1.10587756,1259.97853,1263.74912
1064.0,96.32003359,95.807785159,94.245906019,791.285733,192.270155,0.699505809,1259.55237,1263.78263
1065.0,96.097269792,96.187482712,94.429271867,791.030908,192.188333,0.369817401,1259.21427,1262.62507
1066.0,95.245576295,96.990005937,94.291403396,790.988442,192.168162,-0.279141531,1258.71622,1263.44497
1067.0,95.325234859,97.044062258,94.507517734,790.865949,192.207026,-0.475808909,1259.26163,1261.57129
1068.0,95.475050263,96.887746951,94.511747174,790.711361,192.216544,-0.533197857,1260.03122,1260.44409
1069.0,94.814770174,97.439150046,94.407070622,790.764359,192.267462,-0.974539443,1259.51929,1261.66352
1070.0,94.392760248,97.800294393,94.383243038,790.851891,192.29924,-1.32075705,1259.68263,1262.00021
1071.0,94.392202193,97.876272066,94.570448746,790.702907,192.284134,-1.46670503,1259.81362,1260.89709
1072.0,93.90181556,98.378887765,94.669410012,790.456564,192.253774,-1.84924497,1258.92822,1260.97948
1073.0,93.274566007,98.694071419,94.23254363,790.738509,192.258674,-2.23217132,1260.09693,1262.58603
1074.0,93.669710347,98.142193389,93.968247775,791.307506,192.266017,-2.06110514,1262.98497,1262.28234
1075.0,94.589766707,97.161993966,93.647974129,791.905481,192.16689,-1.50231337,1265.95476,1261.85416
1076.0,96.076470766,96.026231571,93.866657875,792.054087,192.048562,-0.585106541,1266.77268,1259.72294
1077.0,96.866347638,95.763521537,94.370189226,791.526531,191.949628,0.00409685628,1263.83981,1258.28986
1078.0,97.179537237,95.60404587,94.433263945,791.075166,192.000653,0.425133057,1261.73888,1258.27602
1079.0,97.540674726,95.204951067,94.411039164,790.963331,192.210392,0.879942904,1261.14162,1258.38383
1080.0,97.389284938,95.441265968,94.747255843,790.626185,192.401455,0.959506494,1258.87138,1258.59143
1081.0,97.015265644,95.523580402,94.540260062,790.502869,192.516179,0.932736496,1258.72599,1259.89694
1082.0,96.589302336,95.56707228,94.201714366,790.861008,192.620969,0.829417987,1259.86152,1261.75976
1083.0,96.674836777,95.432330853,94.279915822,791.036958,192.593595,0.883023469,1260.65863,1261.61939
1084.0,96.977409211,95.209107718,94.428287039,790.877749,192.447855,1.03540037,1260.86313,1260.71005
1085.0,96.979987102,95.221698511,94.436386614,790.746283,192.334293,1.05627089,1260.56008,1260.76882
